Sample_Name DEL DUP INS INV
CHLY1F176223	23068 	40 	25222 	155 
CHLY2F386835	22997 	59 	23372 	167 
ZQLY3F248875	22882 	49 	25217 	153 
HMYL4M611428	23116 	55 	25053 	146 
CHLY2M489793	22933 	50 	24255 	161 
HMYL2M459283	23228 	51 	25688 	151 
HMYL1M354487	23596 	54 	25158 	150 
ZQLY4M120408	23104 	48 	24791 	159 
ZQLY3M145714	22592 	54 	24930 	160 
ZQLY3F739385	22967 	50 	24364 	144 
ZQLY4F327243	23781 	56 	24581 	156 
ZQLY4F531835	23588 	39 	24469 	159 
CHYL2M492957	22515 	58 	24319 	168 
HMYL3M150714	23158 	50 	25566 	152 
HMLY1F355917	23237 	59 	24965 	166 
ZQLY1M367753	23278 	42 	25969 	170 
HMYL3M950102	22892 	55 	24465 	165 
CHLY1F177243	23944 	49 	24717 	165 
ZQLY3F144793	22811 	50 	25029 	182 
CHYL1M175101	22940 	52 	25091 	160 
ZQLY4M532141	23119 	70 	23389 	145 
ZQLY3M637244	22528 	40 	25118 	140 
ZQLY3F739283	22778 	50 	22592 	161 
HMYL4F510099	23268 	69 	23470 	164 
ZQLY1F368671	23336 	41 	25157 	144 
ZQLY1M365713	23455 	51 	25495 	155 
CHLY2M490509	22572 	47 	24456 	166 
ZQLY3M146326	22042 	60 	23598 	167 
CHLY2M493365	24090 	49 	23528 	184 
CHLY2F490611	23000 	45 	25490 	151 
CHLY2M491325	25998 	54 	22989 	153 
CHYL1F283263	23469 	51 	24457 	145 
CHLY2F491835	22608 	60 	23876 	148 
ZQLY4F635612	22428 	50 	23825 	153 
ZQLY4M530204	22079 	49 	24007 	140 
HMYL2F459181	22974 	59 	24208 	145 
ZQLY4F223161	22100 	56 	23068 	171 
CHLY1M281529	23537 	46 	24966 	176 
HMYL4F305611	24080 	46 	25581 	144 
ZQLY2M471325	22682 	56 	23960 	157 
ZQLY4M633978	25844 	61 	22146 	155 
CHYL2M492549	22860 	64 	23744 	161 
ZQLY1M368977	23518 	46 	23423 	147 
ZQLY4F222855	22195 	59 	23430 	140 
ZQLY1M366937	22551 	51 	24681 	153 
HMYL3M254080	22373 	56 	22749 	153 
ZQLY4F634385	21977 	67 	21594 	144 
CHYL1F177855	23335 	49 	25194 	155 
HMLY3F251530	22421 	62 	22678 	154 
HMYL4F101733	24009 	44 	24092 	153 
HMYL3F715000	23332 	67 	23437 	144 
ZQLY3M840408	23206 	55 	23922 	153 
ZQLY4M635306	21981 	55 	23117 	152 
HMYL2M358263	24753 	60 	23380 	155 
CHLY1F281631	22478 	49 	24587 	158 
HMYL3M715816	23134 	47 	23504 	154 
CHLY2F493671	23000 	44 	24040 	142 
HMYL4M612856	21734 	65 	22855 	164 
CHLY2M385509	24829 	57 	22695 	159 
CHLY2F490815	21895 	51 	23447 	156 
HMYL4M408263	22872 	69 	21992 	141 
ZQLY3F144589	23595 	51 	22733 	147 
CHLY2M388365	23035 	57 	22316 	150 
