Sample_Name    Read_num    Base_num    Coverage    N50
HMYL3F817549	4143594 	52898924226 	21.16 	23642 
HMLY1M355203	8703047 	52884810661 	21.15 	11396 
HMLY4M203060	7973474 	52855487698 	21.14 	11352 
ZQLY4F532550	5168274 	52844482142 	21.14 	18912 
CHLY1M281937	5463874 	52825545412 	21.13 	16892 
HMLY3F612754	5774433 	52820816963 	21.13 	15947 
CHLY2F494487	5769538 	52814404917 	21.13 	19821 
ZQLY4F122243	8548991 	52792901684 	21.12 	11269 
HMYL1M357243	7547512 	52723388226 	21.09 	11700 
CHLY1F179079	8324994 	52692935722 	21.08 	10389 
ZQLY4M531530	8953594 	52665886902 	21.07 	9878 
CHLY2F491427	7069963 	52626128338 	21.05 	13121 
ZQLY4M532652	7718069 	52574507540 	21.03 	12128 
ZQLY4M531938	7544102 	52485508896 	20.99 	12198 
CHYL1F178467	6730649 	52478784749 	20.99 	12728 
CHLY2F389283	7728610 	52437932393 	20.98 	11774 
ZQLY3F944181	5611584 	52351146028 	20.94 	15885 
ZQLY1M365509	5337348 	52243481753 	20.90 	17721 
CHLY2F388467	8655219 	52202159238 	20.88 	10685 
ZQLY3M144691	5011209 	52195514933 	20.88 	18558 
HMYL4F306121	6218562 	52184945837 	20.87 	16841 
HMLY4F510101	7616225 	52179771703 	20.87 	12455 
HMYL3M714998	12791157 	52170925325 	20.87 	6627 
ZQLY3M737856	5315446 	52147564411 	20.86 	17939 
CHLY2F493263	5205447 	52074963288 	20.83 	17024 
CHLY1M179181	5163170 	52028842063 	20.81 	19542 
CHLY1F178059	3650998 	52000702082 	20.80 	23366 
ZQLY4M530000	7959338 	51937465626 	20.78 	10905 
CHLY1M177549	5031275 	51885532349 	20.75 	18244 
HMLY4M305714	7548927 	51874844976 	20.75 	12803 
HMYL1M356631	5730931 	51842225545 	20.74 	15252 
CHYL1F283467	11597704 	51829605829 	20.73 	7542 
CHLY2F491631	7679934 	51707412829 	20.68 	12165 
CHLY1M281121	4256568 	51672489581 	20.67 	21488 
HMLY2F358569	9290120 	51656352963 	20.66 	8767 
HMYL3M817244	4560498 	51633860177 	20.65 	21823 
ZQLY3M247754	12236042 	51597766432 	20.64 	6506 
HMYL1F356733	6795310 	51587505818 	20.64 	13679 
ZQLY4M635714	7777331 	51490450032 	20.60 	13428 
HMLY3F252039	6271466 	51421435147 	20.57 	14787 
